0.232233 0.634839
0.232064 0.634449
0.232282 0.634305
0.232229 0.634457
0.232242 0.634898
0.232072 0.63495
0.232066 0.634878
0.0866999 0.126044
0.0866854 0.12608
0.0867413 0.125961
0.0866909 0.126021
0.0867375 0.125945
0.0866927 0.125931
0.0866935 0.126058
0.0866962 0.125958
0.0866981 0.125995
0.0867362 0.126027
0.0866823 0.12594
0.0867327 0.126031
0.0866536 0.125902
0.633038 0.464295
0.632858 0.464139
0.633128 0.464382
0.633048 0.464384
0.633379 0.464309
0.632928 0.464475
0.632804 0.464359
0.632834 0.464485
0.633068 0.46446
0.632768 0.464095
0.633394 0.464377
0.63298 0.464334
0.632798 0.464273
0.647183 0.430561
0.647192 0.431003
0.647688 0.430994
0.647265 0.430917
0.647697 0.430621
0.647269 0.43065
0.647158 0.430614
0.647688 0.430626
0.647361 0.430934
0.647372 0.430682
0.647649 0.430948
0.647536 0.430828
0.647172 0.430731
0.794348 0.565805
0.794156 0.565477
0.794477 0.565963
0.794584 0.565812
0.794189 0.565752
0.794675 0.565635
0.794313 0.565731
0.793976 0.565421
0.794412 0.565637
0.794149 0.565565
0.794479 0.565668
0.794339 0.565855
0.794286 0.565588
0.217772 0.611558
0.217984 0.61179
0.217873 0.612021
0.217805 0.61213
0.217759 0.612107
0.217755 0.612114
0.217854 0.611599
0.21791 0.611734
0.217805 0.611595
0.21796 0.612167
0.217784 0.612041
0.217839 0.611755
0.217989 0.611819
0.780112 0.536058
0.780478 0.536111
0.780096 0.53608
0.78047 0.535589
0.780507 0.536187
0.78016 0.535854
0.779852 0.53605
0.779926 0.535748
0.78014 0.535824
0.78023 0.535594
0.779842 0.535693
0.780435 0.53591
0.779844 0.535847
0.418866 0.705533
0.418944 0.705288
0.418893 0.705221
0.418917 0.705663
0.418762 0.705034
0.419093 0.705225
0.419027 0.705202
0.418984 0.705
0.418939 0.70554
0.418975 0.70524
0.419085 0.705615
0.418857 0.705113
0.418798 0.70527
0.111858 0.229251
0.111811 0.229434
0.111845 0.229223
0.111874 0.229433
0.111786 0.229171
0.111759 0.229189
0.111781 0.229323
0.111821 0.229312
0.111876 0.229251
0.111813 0.229448
0.111861 0.229408
0.111868 0.229206
0.11182 0.229211
0.560202 0.736813
0.560021 0.736116
0.560148 0.736779
0.559945 0.736169
0.56017 0.736606
0.560122 0.73616
0.560203 0.736546
0.560103 0.736465
0.56001 0.73632
0.560248 0.736645
0.559954 0.736348
0.559928 0.736807
0.560152 0.736211
0.791511 0.459976
0.791725 0.45999
0.791207 0.45974
0.791597 0.460183
0.791642 0.459953
0.791818 0.460232
0.791109 0.459977
0.791597 0.460106
0.791145 0.459914
0.791388 0.460049
0.791847 0.459771
0.791656 0.459892
0.791775 0.460043
0.654829 0.378671
0.654388 0.378719
0.654656 0.378489
0.654233 0.378492
0.654294 0.378757
0.65469 0.378796
0.654558 0.378834
0.654705 0.378761
0.654699 0.378437
0.654759 0.378754
0.654522 0.378789
0.654632 0.378566
0.654711 0.378859
0.78828 0.977243
0.788796 0.976496
0.788687 0.977284
0.788279 0.977395
0.788977 0.976881
0.788812 0.976804
0.788361 0.977491
0.788343 0.977105
0.789008 0.97662
0.788739 0.976566
0.788412 0.977302
0.788677 0.976962
0.788492 0.977245
0.550869 0.593207
0.55138 0.592858
0.551207 0.592831
0.551335 0.592847
0.551296 0.592963
0.55101 0.592801
0.550876 0.592813
0.551396 0.593055
0.550888 0.593227
0.551322 0.593124
0.551227 0.593323
0.550976 0.593049
0.551062 0.593139
0.502385 0.23492
0.502516 0.234807
0.50277 0.234856
0.502548 0.234947
0.502694 0.235016
0.50238 0.234971
0.502425 0.234939
0.502746 0.235072
0.502627 0.235066
0.502459 0.234896
0.502396 0.234807
0.502532 0.234951
0.502461 0.234849
0.322138 0.141608
0.322176 0.141769
0.322127 0.141731
0.321985 0.141668
0.32219 0.141687
0.321987 0.141633
0.322085 0.141569
0.322126 0.141598
0.321927 0.141614
0.322185 0.141673
0.321906 0.141713
0.322079 0.141776
0.322107 0.141667
0.542706 0.218628
0.542472 0.21864
0.542836 0.218682
0.542777 0.218664
0.542438 0.218759
0.542436 0.218723
0.542394 0.21878
0.542728 0.218704
0.542428 0.218638
0.542793 0.218542
0.542616 0.218754
0.542825 0.218515
0.542339 0.218607
0.324688 0.736554
0.324666 0.736727
0.324485 0.736186
0.324497 0.736179
0.324496 0.736305
0.324703 0.736049
0.324514 0.736174
0.324454 0.736414
0.324613 0.736435
0.324468 0.73636
0.324621 0.736102
0.32466 0.736364
0.324523 0.736424
0.68817 0.854402
0.688052 0.854552
0.688112 0.853958
0.688429 0.854639
0.6885 0.854037
0.688258 0.853987
0.688495 0.853821
0.688496 0.854663
0.687927 0.854213
0.687824 0.854115
0.687881 0.854432
0.688508 0.854518
0.688393 0.854665
0.0871061 0.606237
0.0871247 0.606753
0.0870434 0.606269
0.0870928 0.60667
0.0870906 0.606164
0.0871017 0.606766
0.0870655 0.606409
0.0870766 0.606313
0.0871024 0.606174
0.0870417 0.606745
0.0871304 0.606409
0.0870459 0.606516
0.0870465 0.606161
0.857608 0.259902
0.85827 0.259632
0.858018 0.259815
0.857857 0.259924
0.857563 0.259819
0.857517 0.259948
0.857978 0.25987
0.858083 0.259721
0.858296 0.259887
0.858366 0.259882
0.857895 0.259849
0.858098 0.259695
0.858171 0.259904
0.63038 0.402245
0.630448 0.402189
0.63029 0.402172
0.630453 0.402369
0.630755 0.402318
0.63031 0.402517
0.630835 0.402408
0.630621 0.402355
0.63081 0.402532
0.630647 0.402222
0.630834 0.402579
0.630784 0.402503
0.630897 0.40218
0.624519 0.755679
0.62431 0.756271
0.62487 0.756219
0.624559 0.756042
0.624664 0.756152
0.624324 0.756046
0.62462 0.755818
0.624878 0.756234
0.624346 0.755629
0.624806 0.755953
0.624871 0.756207
0.624425 0.755681
0.624887 0.756035
0.294167 0.79846
0.29409 0.798075
0.293927 0.798331
0.294074 0.79828
0.294128 0.79871
0.294193 0.79838
0.294193 0.798601
0.294207 0.798615
0.294085 0.798494
0.293999 0.798119
0.294005 0.798288
0.294179 0.798502
0.293945 0.798534
0.239339 0.149966
0.239207 0.14992
0.239322 0.149916
0.239303 0.149889
0.239399 0.149948
0.239312 0.149893
0.239363 0.149969
0.23922 0.15004
0.23925 0.149957
0.239397 0.149853
0.239398 0.150014
0.239214 0.149892
0.239381 0.149952
0.88215 0.506068
0.881931 0.505826
0.881593 0.505943
0.881749 0.505928
0.881643 0.505705
0.882294 0.505876
0.88166 0.506172
0.88186 0.505879
0.882361 0.505712
0.881592 0.505705
0.881601 0.506089
0.881628 0.506036
0.88165 0.505696
0.524297 0.313377
0.524243 0.313648
0.524249 0.313478
0.524221 0.313569
0.524512 0.313588
0.524501 0.313487
0.524171 0.313638
0.524233 0.313452
0.524489 0.313624
0.524294 0.313577
0.524551 0.313434
0.524134 0.313667
0.524612 0.313605
0.0780662 0.189167
0.0780303 0.189277
0.0780695 0.189283
0.0780857 0.18919
0.0780473 0.189182
0.0780239 0.189305
0.0780471 0.189109
0.0780786 0.189217
0.0780891 0.189103
0.0780759 0.189174
0.0780288 0.189205
0.0780306 0.189136
0.0780599 0.189187
0.397022 0.823366
0.397091 0.823793
0.397215 0.823412
0.397189 0.823401
0.397082 0.823441
0.397028 0.823458
0.396967 0.823297
0.396994 0.823773
0.397309 0.823218
0.397007 0.823284
0.397256 0.823184
0.397233 0.823498
0.396906 0.823108
0.490955 0.148328
0.491192 0.148361
0.491066 0.148474
0.491106 0.148309
0.491207 0.148345
0.491239 0.148357
0.491293 0.148412
0.491302 0.148311
0.490801 0.148485
0.490948 0.148413
0.49085 0.148273
0.491124 0.148465
0.491168 0.148336
0.773361 0.425585
0.772729 0.425214
0.772661 0.425255
0.772923 0.425629
0.772902 0.42554
0.773172 0.425238
0.77282 0.42545
0.773375 0.425215
0.773266 0.425592
0.7727 0.425591
0.772617 0.425347
0.773244 0.425189
0.77298 0.425531
0.842555 0.862054
0.842792 0.861844
0.84293 0.861919
0.842838 0.861884
0.84277 0.862424
0.842823 0.861921
0.842471 0.862381
0.842605 0.861879
0.842329 0.862446
0.842611 0.862271
0.842274 0.861934
0.842932 0.862168
0.842307 0.862418
0.670914 0.309095
0.670614 0.309151
0.671172 0.30922
0.671129 0.309299
0.670801 0.309311
0.67055 0.30901
0.670629 0.309123
0.670651 0.309322
0.67083 0.309359
0.670831 0.309267
0.671067 0.309204
0.670616 0.309154
0.670842 0.309316
0.610364 0.324589
0.610691 0.324439
0.610727 0.324569
0.610651 0.324254
0.610857 0.324257
0.610478 0.324544
0.610862 0.324471
0.610911 0.324359
0.6105 0.324536
0.610442 0.324584
0.610417 0.324523
0.610681 0.324568
0.610408 0.324513
0.492516 0.119925
0.492735 0.119831
0.492808 0.119807
0.492702 0.119939
0.492661 0.119929
0.492862 0.119809
0.492868 0.119792
0.492689 0.119911
0.492895 0.119839
0.492536 0.119889
0.492933 0.119883
0.492883 0.119916
0.492859 0.119853
0.101449 0.438566
0.101397 0.438721
0.101457 0.438856
0.101427 0.438735
0.101434 0.438828
0.101413 0.438984
0.101356 0.438822
0.101371 0.438697
0.10142 0.438808
0.101352 0.438787
0.101457 0.438841
0.101371 0.438516
0.101396 0.438716
0.558738 0.837978
0.55859 0.837687
0.558559 0.838014
0.55849 0.837837
0.558361 0.837924
0.558456 0.837725
0.558648 0.837855
0.558698 0.838394
0.55855 0.837807
0.558441 0.837737
0.558408 0.838144
0.558466 0.838171
0.558335 0.838577
0.648206 0.331436
0.648554 0.331454
0.6485 0.331426
0.64863 0.331309
0.64881 0.331472
0.648765 0.331555
0.648336 0.331628
0.648206 0.331424
0.648459 0.331335
0.648627 0.331258
0.648328 0.331327
0.648579 0.331368
0.648314 0.331615
0.103874 0.3573
0.103884 0.357299
0.103914 0.357312
0.103918 0.357355
0.103873 0.357296
0.103886 0.357379
0.103931 0.357102
0.103913 0.357148
0.103867 0.357283
0.10384 0.357208
0.103854 0.357225
0.103889 0.35739
0.103824 0.357191
0.100125 0.208251
0.100145 0.208259
0.100141 0.208366
0.100163 0.208453
0.10016 0.208191
0.100117 0.208435
0.100097 0.208271
0.100081 0.208425
0.100082 0.208365
0.100102 0.2083
0.100101 0.208323
0.100074 0.208408
0.10016 0.208391
0.196646 0.640628
0.196752 0.640406
0.196694 0.640314
0.196639 0.640644
0.196708 0.640617
0.196727 0.640256
0.196645 0.640853
0.196664 0.640569
0.196706 0.640289
0.196782 0.640722
0.196609 0.640598
0.196626 0.640817
0.196662 0.6406
0.658401 0.467657
0.658014 0.467534
0.658401 0.46727
0.657967 0.467337
0.658111 0.467304
0.658599 0.467612
0.658599 0.467641
0.658384 0.467663
0.658603 0.467691
0.658219 0.467624
0.6582 0.4677
0.658355 0.467309
0.658039 0.46763
0.118374 0.210763
0.118447 0.210779
0.118438 0.21068
0.118397 0.210663
0.118441 0.210594
0.1185 0.2106
0.118466 0.2106
0.118364 0.210813
0.118438 0.210832
0.118425 0.210824
0.118502 0.210727
0.118409 0.210786
0.118376 0.21081
0.301484 0.255763
0.301532 0.255532
0.301725 0.255617
0.301653 0.255513
0.301609 0.255753
0.301585 0.255716
0.30171 0.25569
0.301747 0.255743
0.301543 0.255799
0.301533 0.255664
0.301613 0.255773
0.301594 0.255744
0.301725 0.255704
0.300028 0.596219
0.300084 0.596464
0.300233 0.596296
0.300223 0.596482
0.299962 0.596755
0.299947 0.596518
0.300082 0.596338
0.299951 0.59643
0.300025 0.596658
0.300002 0.596514
0.299965 0.596681
0.300047 0.596381
0.300038 0.59665
0.543438 0.61974
0.54332 0.619894
0.543394 0.620164
0.543393 0.619511
0.543538 0.619761
0.543153 0.6199
0.543497 0.619896
0.543092 0.619643
0.543305 0.61977
0.543111 0.619909
0.543489 0.619827
0.543194 0.619548
0.54344 0.619927
0.182173 0.656589
0.182202 0.656123
0.182272 0.656275
0.182287 0.656709
0.182336 0.6561
0.18234 0.656674
0.182299 0.656302
0.18221 0.65608
0.182305 0.656304
0.182354 0.656554
0.182323 0.656712
0.18233 0.656624
0.182298 0.656303
0.882006 0.431545
0.881677 0.431456
0.882151 0.431452
0.882132 0.43139
0.882102 0.431448
0.882158 0.431435
0.881526 0.431608
0.881643 0.431791
0.881519 0.431644
0.881667 0.431472
0.881371 0.431835
0.881954 0.43178
0.881317 0.431347
0.209289 0.501601
0.209196 0.501327
0.209234 0.501311
0.209154 0.501355
0.209349 0.501778
0.209225 0.501689
0.2092 0.501509
0.20922 0.501704
0.209307 0.501605
0.209148 0.501823
0.209222 0.501479
0.209199 0.501396
0.209194 0.501702
0.896474 0.748019
0.897015 0.748183
0.896966 0.747815
0.896597 0.748071
0.896865 0.747971
0.896836 0.747793
0.897014 0.747881
0.897196 0.747524
0.896496 0.747524
0.897062 0.74803
0.896931 0.748263
0.896553 0.748272
0.896925 0.748104
0.877307 0.699691
0.877659 0.699458
0.877266 0.699512
0.877227 0.699333
0.877505 0.699616
0.877178 0.699478
0.87684 0.699514
0.876826 0.699446
0.876937 0.699394
0.877359 0.69943
0.877063 0.699405
0.87761 0.699188
0.877319 0.699502
0.443056 0.310998
0.443026 0.310934
0.443045 0.311113
0.443058 0.310979
0.443147 0.311047
0.442894 0.311101
0.442863 0.310949
0.443069 0.31089
0.442922 0.310876
0.443134 0.311062
0.442797 0.311051
0.442943 0.31122
0.44276 0.311253
0.313827 0.111721
0.313895 0.111871
0.313862 0.111843
0.313943 0.111861
0.314066 0.11179
0.314053 0.11184
0.314139 0.111797
0.313916 0.111872
0.314008 0.111783
0.313825 0.111813
0.31402 0.11179
0.31397 0.111875
0.314129 0.111753
0.671645 0.829356
0.67191 0.829214
0.671702 0.82961
0.671588 0.829764
0.672004 0.829674
0.67181 0.829887
0.671658 0.829323
0.671929 0.829918
0.671403 0.829266
0.671995 0.829628
0.671733 0.829983
0.671394 0.829782
0.671558 0.829904
0.668437 0.878195
0.668389 0.878185
0.668065 0.878389
0.668148 0.878148
0.667913 0.877815
0.668179 0.877869
0.668173 0.878013
0.668449 0.877562
0.668115 0.878358
0.668096 0.877954
0.668039 0.878136
0.668301 0.878082
0.668052 0.877719
0.0500646 0.393306
0.0500943 0.392991
0.0500966 0.393116
0.0500907 0.3932
0.05004 0.393241
0.0500986 0.393094
0.050038 0.393068
0.0500594 0.392975
0.0500903 0.39312
0.0500789 0.39311
0.0500278 0.393313
0.0500967 0.393002
0.0500856 0.393039
0.427519 0.449373
0.42723 0.449032
0.427417 0.449085
0.427425 0.449177
0.427298 0.449318
0.427187 0.449108
0.427189 0.449068
0.427446 0.449533
0.427246 0.449083
0.427245 0.449366
0.427498 0.449422
0.427167 0.449276
0.427565 0.449215
0.493926 0.181487
0.494041 0.181552
0.494001 0.181603
0.494011 0.181588
0.493879 0.181677
0.494024 0.181591
0.493866 0.18151
0.494183 0.181623
0.493937 0.18153
0.494196 0.181546
0.494216 0.1815
0.494249 0.181696
0.494233 0.18167
0.297846 0.461398
0.298059 0.4612
0.29786 0.461339
0.297931 0.461443
0.298108 0.461173
0.298026 0.461112
0.297962 0.461546
0.297883 0.461466
0.297875 0.46128
0.29813 0.461141
0.297951 0.46131
0.297877 0.461614
0.298092 0.461371
0.264769 0.725234
0.264872 0.724893
0.264773 0.724864
0.264722 0.725344
0.264781 0.725288
0.26485 0.725004
0.264804 0.725189
0.264904 0.72493
0.26476 0.725274
0.264807 0.72478
0.264902 0.724721
0.264959 0.725083
0.264832 0.725305
0.0691602 0.591102
0.0690938 0.59077
0.0691573 0.590651
0.0690845 0.590901
0.0690933 0.591037
0.0690842 0.590719
0.0690885 0.590654
0.0690813 0.591159
0.0691557 0.590912
0.069151 0.591146
0.069116 0.59093
0.0690766 0.591048
0.069112 0.590902
0.555137 0.861541
0.5551 0.861459
0.554783 0.86176
0.554988 0.861739
0.55517 0.861352
0.555157 0.861628
0.554919 0.861267
0.555136 0.86129
0.555074 0.86162
0.555086 0.861151
0.555008 0.86135
0.55483 0.861208
0.554788 0.861417
0.442962 0.846378
0.443026 0.84657
0.443066 0.846394
0.443107 0.845908
0.443011 0.846627
0.442894 0.846345
0.443187 0.845905
0.443024 0.84618
0.44281 0.845981
0.443122 0.846515
0.442921 0.846514
0.443034 0.846035
0.442877 0.846408
0.566477 0.074545
0.566259 0.0745337
0.566098 0.0745208
0.566413 0.0745886
0.566251 0.0745984
0.566306 0.0745762
0.566021 0.0745773
0.566215 0.0744613
0.56627 0.0745651
0.56621 0.0745901
0.566017 0.0745328
0.566183 0.074526
0.566337 0.0744811
0.771174 0.386745
0.771229 0.386435
0.771224 0.386546
0.771332 0.386659
0.77076 0.386387
0.770717 0.386422
0.770764 0.386521
0.770606 0.386723
0.770796 0.386649
0.770925 0.386499
0.771214 0.386559
0.771291 0.386518
0.771268 0.38649
0.0960608 0.309723
0.0961007 0.309644
0.0960278 0.309587
0.0960896 0.309627
0.0960979 0.309606
0.0960351 0.309862
0.096134 0.309889
0.0960211 0.309788
0.0961298 0.309859
0.0960693 0.309709
0.0961122 0.309666
0.0961361 0.309749
0.0961115 0.309619
0.0793547 0.549786
0.0793448 0.549615
0.0794304 0.549733
0.0794165 0.549453
0.0793537 0.549487
0.0793435 0.549596
0.0794289 0.549507
0.0793882 0.54965
0.0794228 0.54957
0.0793835 0.549805
0.0793802 0.549312
0.0793542 0.549751
0.0794248 0.549406
0.415016 0.424506
0.415157 0.424448
0.415323 0.424247
0.415141 0.424342
0.415041 0.424444
0.415246 0.424254
0.415054 0.424462
0.415068 0.42432
0.415075 0.424171
0.415001 0.424124
0.4149 0.424172
0.415294 0.424154
0.414985 0.424426
0.702328 0.851013
0.701945 0.851302
0.701969 0.850825
0.701911 0.850543
0.702235 0.850674
0.702354 0.851353
0.702171 0.850845
0.701924 0.850584
0.702428 0.850751
0.702548 0.850533
0.701862 0.850914
0.702528 0.850976
0.702292 0.850624
0.167531 0.0874786
0.167705 0.0873988
0.167538 0.0874162
0.167565 0.0873581
0.167576 0.0873726
0.16754 0.0873528
0.167672 0.0874758
0.167624 0.0874218
0.167576 0.0874507
0.167581 0.0873503
0.16754 0.0874517
0.167539 0.0874635
0.167593 0.0874747
0.224211 0.450564
0.224294 0.45017
0.224234 0.450537
0.224367 0.450335
0.224335 0.450269
0.224195 0.450514
0.224397 0.450493
0.224276 0.450358
0.224403 0.450164
0.224311 0.450564
0.224202 0.450263
0.224243 0.450297
0.224376 0.450209
0.309301 0.423693
0.30941 0.424022
0.309275 0.423798
0.309435 0.424101
0.309473 0.423714
0.309322 0.423793
0.309565 0.423834
0.309348 0.423744
0.309412 0.424044
0.309445 0.424075
0.309435 0.423966
0.309484 0.42399
0.309478 0.42402
0.617967 0.330162
0.617944 0.330067
0.617714 0.330174
0.618029 0.329996
0.618014 0.330176
0.617981 0.330306
0.617666 0.330244
0.617534 0.330124
0.617792 0.330216
0.617719 0.330288
0.617928 0.33022
0.617656 0.330127
0.617896 0.330023
0.373215 0.711365
0.37306 0.71075
0.373053 0.710839
0.373351 0.71077
0.373064 0.710847
0.373174 0.710926
0.373204 0.710716
0.373348 0.710729
0.373117 0.71123
0.373048 0.710842
0.373126 0.710708
0.37329 0.710991
0.373275 0.71101
0.125111 0.310355
0.125195 0.310428
0.12513 0.310563
0.125199 0.310709
0.125194 0.310481
0.12511 0.310547
0.125112 0.310457
0.125098 0.310664
0.125139 0.310362
0.125151 0.310396
0.125133 0.310392
0.125191 0.31042
0.125225 0.31057
0.829309 0.173736
0.828647 0.173772
0.828753 0.173769
0.829371 0.173669
0.828951 0.173617
0.828943 0.173808
0.828976 0.173782
0.828836 0.173675
0.82906 0.173666
0.829235 0.17367
0.828726 0.173772
0.829321 0.173618
0.829107 0.173776
0.185729 0.375528
0.185656 0.375404
0.1858 0.375275
0.18565 0.375252
0.185829 0.37538
0.185792 0.375335
0.185813 0.375454
0.185751 0.37539
0.185789 0.375551
0.185761 0.375589
0.185687 0.375485
0.185716 0.375658
0.185685 0.375448
0.593296 0.0782716
0.593395 0.0782294
0.593445 0.0783275
0.593268 0.0782619
0.593541 0.0783238
0.593364 0.0782508
0.593476 0.0782041
0.59319 0.0782844
0.593117 0.0783195
0.593447 0.0782827
0.593442 0.0782507
0.593256 0.0782298
0.593153 0.0783205
0.791513 0.53535
0.791531 0.535506
0.792017 0.535019
0.791518 0.535162
0.79165 0.535285
0.791966 0.535476
0.79207 0.535583
0.79171 0.535532
0.792224 0.535612
0.791723 0.535598
0.792168 0.535397
0.791797 0.535603
0.791778 0.535119
0.0771289 0.228247
0.0771284 0.228073
0.0770685 0.228115
0.0770786 0.228075
0.0771534 0.228063
0.0770573 0.228032
0.0770983 0.228006
0.0771399 0.228015
0.0771274 0.228154
0.07708 0.228196
0.0771219 0.228233
0.0771163 0.228135
0.0770927 0.228028
0.454115 0.177551
0.454397 0.177456
0.454272 0.177517
0.454392 0.177623
0.454013 0.177499
0.454357 0.177649
0.454278 0.177542
0.454084 0.177587
0.454359 0.177452
0.454125 0.177427
0.454205 0.177458
0.454313 0.177527
0.454118 0.177419
0.865364 0.437767
0.865057 0.437985
0.864992 0.438065
0.865685 0.437771
0.865147 0.43764
0.865001 0.437872
0.865656 0.43771
0.865652 0.43764
0.865347 0.437822
0.865656 0.437736
0.865567 0.438045
0.865726 0.437838
0.864969 0.437744
0.314043 0.701203
0.314102 0.701201
0.314078 0.700677
0.313955 0.700819
0.314153 0.701096
0.314086 0.700593
0.314151 0.700758
0.314151 0.700641
0.313923 0.701272
0.314085 0.700722
0.313878 0.701088
0.313848 0.700635
0.313932 0.700713
0.362589 0.733522
0.36231 0.733413
0.362304 0.732906
0.362247 0.733006
0.36228 0.733492
0.36225 0.733483
0.362505 0.732956
0.362396 0.733385
0.362483 0.733457
0.362465 0.733566
0.362546 0.733363
0.362398 0.733482
0.362255 0.733176
0.846955 0.119868
0.847027 0.119796
0.847 0.119734
0.846825 0.119741
0.846447 0.119863
0.847296 0.119774
0.847244 0.119685
0.846837 0.119788
0.846448 0.119752
0.847245 0.1198
0.846815 0.11972
0.847256 0.119723
0.847209 0.119781
0.254693 0.837142
0.25464 0.836753
0.254732 0.837079
0.254671 0.837325
0.254599 0.837233
0.254621 0.837358
0.254734 0.837107
0.254684 0.837133
0.254811 0.836914
0.25467 0.837039
0.254636 0.837404
0.254698 0.837083
0.25473 0.836664
0.44475 0.562782
0.444755 0.562917
0.444784 0.562649
0.444733 0.563129
0.44474 0.56311
0.444417 0.563235
0.444439 0.562706
0.444679 0.562956
0.444503 0.562837
0.444344 0.563097
0.444693 0.563008
0.444785 0.563118
0.444498 0.562634
0.486968 0.098089
0.487268 0.0980768
0.487304 0.0981094
0.486933 0.098003
0.487311 0.0979936
0.487323 0.098075
0.487035 0.0980209
0.486882 0.0980936
0.487103 0.0980158
0.487155 0.0981233
0.487236 0.0980777
0.486958 0.0981163
0.48732 0.098
0.133548 0.125477
0.13347 0.125437
0.13347 0.125351
0.133488 0.125413
0.133549 0.125336
0.133511 0.125485
0.133437 0.125342
0.13358 0.125406
0.133457 0.125443
0.13344 0.125331
0.13344 0.125469
0.133489 0.12551
0.133512 0.125338
0.228302 0.797602
0.228439 0.798083
0.228496 0.797977
0.228495 0.797444
0.228317 0.798071
0.228457 0.797858
0.228422 0.797582
0.228488 0.797678
0.228339 0.79816
0.228505 0.797529
0.228385 0.797567
0.228516 0.797965
0.228517 0.798156
0.532826 0.44184
0.533308 0.441913
0.533161 0.441937
0.533294 0.441885
0.532926 0.441921
0.532895 0.441646
0.533332 0.441563
0.53286 0.441739
0.533099 0.44162
0.533312 0.441629
0.53309 0.441782
0.532858 0.441705
0.533104 0.442026
0.401829 0.304649
0.401886 0.304495
0.401771 0.304558
0.401893 0.304448
0.401852 0.304489
0.401655 0.304372
0.401894 0.304403
0.401914 0.30463
0.402029 0.304652
0.401955 0.304332
0.401716 0.304535
0.401929 0.304297
0.401779 0.304396
0.33767 0.179324
0.337758 0.179345
0.337441 0.17931
0.337632 0.179389
0.337415 0.179234
0.337538 0.179353
0.337489 0.179184
0.337738 0.179282
0.33746 0.179337
0.337707 0.179391
0.337711 0.179391
0.337653 0.179384
0.337598 0.179376
0.344219 0.486606
0.344022 0.486359
0.343976 0.486211
0.343922 0.486219
